sample_id,program_name,toolchain,fold_id,binary_sha256,source_sha256,source_function_block,production_sa001_status,ungated_pattern_positive,ungated_confusion_category,probe_definition,interpretation_boundary,evidence_label
openplcV2_IRTRANS_SERVER,IRTRANS_SERVER,OpenPLCv2,fold_4,6e7396524177088ef2d71e631b3aacd25d8eda216723842b4ad76aa906a765e0,0b7dd9327fb332393ba90f908f8e690a5e62c26012fbe3aa7dceefd4d2b8eccd,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_ISC_ALPHA,ISC_ALPHA,OpenPLCv2,fold_0,77547d47fa54956f74e7cdabeacba3f83bf68f9dd215b8d45610ab8765b4ef9f,6176f43185af2b35b3a7d098df80130c4fd9912e9c75994eb4b2878a68ffc73b,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_ISC_CTRL,ISC_CTRL,OpenPLCv2,fold_1,465fe55c44536ca076900174137791bad3ce5ff1ddff1346a673e85c96131973,be61eaaba175c4b01d2a4229d277ec7789dbb4d7653748d35efeedb00fc0f25f,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_ISC_HEX,ISC_HEX,OpenPLCv2,fold_2,8464dadd972177244af835221e3bc2884ee12ad6659c09271a32667f6f03deaf,9658b975e45e921fddae3140457edf4c9e5e7c60fa4972dedaac6a20bb036f36,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_ISC_LOWER,ISC_LOWER,OpenPLCv2,fold_3,2756c8b093c7bf7415c357832cbbcc3f664c65043c81b17a675aad2ebb43c141,8058bd2344a8482c684dc26ea724b6e304e121c3e1653fd78ab2781c4538fe9d,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_ISC_NUM,ISC_NUM,OpenPLCv2,fold_4,d9164a5cd7c13c00e1f72844d4bda16e910a87e97a0363f6417cb2f77a4a5aa9,13d47b5ea4a194c32abc9d66c4182b73d0ceaf2dc586c1c36367a06582eb718f,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_ISC_UPPER,ISC_UPPER,OpenPLCv2,fold_5,a06c38fd2feccca876407209fd811800d3c23449db260ad5c87e9f45ac56dfa7,6549e1ba46dab297330c017009f3d4a56186186e8421d4e83681d6393d6a1bcc,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_IS_CC,IS_CC,OpenPLCv2,fold_8,b1fde21f10a8951b884bda58c2ab649b9a6ea05760b4b070451b20d0b5903af9,02e1c688cb0f4fd36a4ebb61798f8c56e7063f9047521a339ba4aeab74889de4,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_IS_NCC,IS_NCC,OpenPLCv2,fold_9,72fe57f67a2e9de765c4be344550cda16be738b7855bc1df970c0381ab5e0a74,d5ec33806ce20ea6cfc3efe4d1119ee098d59e12aa0f3aa6798a16fb11e02c10,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_IS_SORTED,IS_SORTED,OpenPLCv2,fold_2,eac8d5f74f7b39d69e6462d69c7dd5b5d0094521d3386817c32129e418ad9e1f,5fab5bb9b44cc6c9e94ec45bd3d9d29003800df8889cc0db6910db65c0f813ee,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_IS_URLCHR,IS_URLCHR,OpenPLCv2,fold_6,b6c3f351c40b8563e94cda2a72d1459c81f11168aab3c57016b71e0508087d33,36bb0b34fa2b3f8e1d8c358f8f2b55c048bd05d3eaa7b815e67397bae1407c65,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_JD2000,JD2000,OpenPLCv2,fold_1,91f038028545656e243083ba9b77ccf5d7499c8b713fdd9e89ccc84e68a7a57f,50dbe52feac2ccc426559ff7f636c02ab68883b034e6c3bb11d5fd39c2dac6aa,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_KMH_TO_MS,KMH_TO_MS,OpenPLCv2,fold_2,414baad3bd959571a50b45ee263812b685a9bfc5e3c518a3c24b210964e53aa8,ab6fd6d1ba73311a9891f3bb3bbb9c7f81ec214fa52e0ddc4f7bae3a87e30909,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_K_TO_C,K_TO_C,OpenPLCv2,fold_1,e15144d0adf3f21cea37be87b5e2aef74ac0e0c3abe11ab98569843f2c434575,8a666b76bb9d2d32f52037bbeba16473e3dcebfcb83d88dd424586f18b6f1d48,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LAMBERT_W,LAMBERT_W,OpenPLCv2,fold_0,e3b4ad5f628602633c1b5e611420ad6deb49d9f62ae1814f8146a3eeddeb2092,45b6992363a71838326ddef50e385a224def088cc9995a8931e395ac82628b04,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LANGEVIN,LANGEVIN,OpenPLCv2,fold_1,76dad5dbfea732d14a414581985eb97f249feb0e33991c6406392d9b37e5e0c8,3b6f3dba56b2dbeac4b9e24bd7a1a9d1f49cbac2e4bb02fee9cd7560f81c6bd5,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LEAP_DAY,LEAP_DAY,OpenPLCv2,fold_2,e14c6cc5ff413e61cc4b0b31fd8ecd19758f23c88c7fdb3ba7ad38b7f996d352,c0d603d241659c74f167bb9aacf18e10b23ff5975900f4593b404a91486dc542,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LEAP_OF_DATE,LEAP_OF_DATE,OpenPLCv2,fold_3,60b69e6f7c9647fe64c1f21bef8599cc9ce54a2b88ca7271b7982845b264a548,a5fadba00fae0bdb1940ce7738a12221e4d8181ce1145be6bfc0afbbec5467af,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LEAP_YEAR,LEAP_YEAR,OpenPLCv2,fold_4,9747e5b8c281de7d2415809920ea75250beb219a5ce400d120283e01154dc015,3aa2679d7acba9884414d9d2e107b8e18e7f647488fd1f1322edf83e2e4372bc,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LEGIONELLA,LEGIONELLA,OpenPLCv2,fold_6,ea9de0f63e7112056f589e5fe6df86d0a16b754d5b87cbe4f58442f721ee530a,a9aad8c316daa337dd6e8644ba9a7def0b8ec456cf6fe73e5ad867a9eaf7bc64,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LENGTH,LENGTH,OpenPLCv2,fold_6,addde0f7aa53c3657e062ce34734dd04eb17efc1ca88254b1b89c33e77201171,c413f6cb3ad856f051eb8db8e31629c548522155388496fa78833554b0b9aae1,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LINEAR_INT,LINEAR_INT,OpenPLCv2,fold_9,6eaac2928b191eb20b4b16bd432e0f95205e55a82caa7a66e85f901d4db6e478,f1385990c4c8cfb5e8afc0d5a2c380a2ab058a86b658a14c159d82501d1bae4d,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LIST_ADD,LIST_ADD,OpenPLCv2,fold_3,a85a0fd71095545777acd4162a6347d6a65bbfba3ab5e3166dc2e7fe7f9ecaea,ffaf8fe253e98a73e7a259d21a433d746b5d6d7714dcdc3b42b68a29ac3a5ba0,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LOG_VIEWPORT,LOG_VIEWPORT,OpenPLCv2,fold_7,fb8c0081663dbf5f23144f882cbf2ce70199ff10864c41e4734e0835e27a613a,d72042711e76bf3ff12e48cc5fdf89091138839b16221497ce994327aea9a893,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LTCH,LTCH,OpenPLCv2,fold_7,5f30be76240f4ea0da0408a0d60438261d5cf141ec98d513a2e4a8bd665b218a,1a466d439d75bcf3142321e20a03380303df12c45ee0ac16d367e1a0a88e1f11,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LTCH_4,LTCH_4,OpenPLCv2,fold_8,56a87d0b7a13251e0789208b0e5642f347c4a47d289e514dcbcefb04006f9e0c,5db9c061e904eb1a88b29582db0833a995475ea25c1efa11c57787d25b0d4b36,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_LTIME_TO_UTC,LTIME_TO_UTC,OpenPLCv2,fold_5,eb01a075a7bed4d99803a5bef42db9c957fb0a10955b463e6f9c5149a0613a7e,452dab2caa51d8b0d34420f55b3454c0924d15987cd69e6fae2df7dba354f314,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MANUAL,MANUAL,OpenPLCv2,fold_9,c9600656224a837d641470d8917833620b924f990dee7667fd9119a5963c870d,5447640d951f7147edec8a2b8dda7c1afc55622b460a8a6bfbef8facb39ee2a4,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MANUAL_1,MANUAL_1,OpenPLCv2,fold_0,671b8d48a2f032013d0e318b5ba274c051d3b9df833637dce1b8b74d1a913708,624de20e7a109d857d7def6fd865a2c2cd3a1f4cfe215f2b81c523c0f026fcd9,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MANUAL_2,MANUAL_2,OpenPLCv2,fold_1,31fcb3b8795d7d2cbd16dc58b337d2d1b45a30e2eef503cb46124066c4cb584b,299735b8a573e397bc9d97b7bb0979a4716e96024fbde268ea6d36d801ddf4c2,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MANUAL_4,MANUAL_4,OpenPLCv2,fold_2,f58fa499981026c64146c22adca0f4eb7e3d1708b6de584dc425895b4411f90c,edea95bfa63a8bfb53f8562cb1998ea2d5c0e527a0e09898dfea39fbe54fe2ca,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MATRIX,MATRIX,OpenPLCv2,fold_6,2b5910fee30aa31dc636d77d3d66d3ee9dca8bb441b53843f5e2e15a360095a7,c71fccbeee9750feeaa0a07e9d0e4fb87fb6191d740613529726cc24c8fd78b8,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MAX3,MAX3,OpenPLCv2,fold_2,3386cc6b9da7ebc66f11ef6d9151777f57bc006a7f081d5a8ef9a6a9eede6a7d,bd2b90880cc0eeab878cd35d4fcead08fcabf4c10b300c06751f4cd83046ec1f,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MAX_TIME,MAX_TIME,OpenPLCv2,fold_0,be0e3650c03b3499a687441f17ea5029549a4e941164bb8063fdb982ea4f9819,099cc859a339b6d65f6d9c663364a49b88ebed83f1978ff3f78ef5b94cf09a80,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MB_CLIENT,MB_CLIENT,OpenPLCv2,fold_8,6502160b2c57c8d7fbdae2eafe530f927b28ea7cc8317369b851a822b0376565,893979fc21b14a7d24269a30be206044df880e00fb9ceb7f54e26a092692564c,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MB_SERVER,MB_SERVER,OpenPLCv2,fold_9,4340730b4be214582886ce674159875bec50082a2c87a0acf5051cab470f1afd,b2d602096b3ec224efd5f9159c3ce19f0e2ae20e14170bd3716478681c4c90ff,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MB_VMAP,MB_VMAP,OpenPLCv2,fold_0,2a64ac37b68089ee6319078548a17d7cdda0ebc07d44f18f74145e1cb0fbcf40,3c49a056338dc2043b89051bd058db4f9587039a8b6a676db43101f6457daf60,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MESSAGE_4R,MESSAGE_4R,OpenPLCv2,fold_6,e517387ff135546726e2314b4808c2a763a79728d67bd2b607f970fbbb36184e,f1d64e9a325f39dbe6869362600215d057495c74e572b0f1677410d24bbab0a8,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MESSAGE_8,MESSAGE_8,OpenPLCv2,fold_7,e9856658dd4ca3d9cfbd3739e5640a0b3319a8731fb181da75c66071edcc5538,5a55cb82fdbdec708c8c1acc0fb2946df8ac7aa78265f708fe2948a58835b305,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_METER,METER,OpenPLCv2,fold_1,3b0d4f00c0a580239de3f01ade8390c5bc53cdb9629e020e5c4adde5f5e39946,4b6a1efa722a049ba778747021de090a49b3348a9318fe5d1b49cd162b5c882a,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_METER_STAT,METER_STAT,OpenPLCv2,fold_2,185ef3bd16315a3597a56f70a9a310821e53860d0253075e56c21c2eafb47367,1950c33f5c1403fcfb29d8ddea5b55608dab44cd052daf29abfe24871454bb3e,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MID3,MID3,OpenPLCv2,fold_3,613b4d2bd22b8de74aca5165f4ff947d3da6590eb11cd357ab8425cf58ea4e2c,464179a88565c8d3144691be6eb4a48d6a735b91c52095bacf1434b0beb04f69,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MIN3,MIN3,OpenPLCv2,fold_4,b419e2cf0c4cc0419e3442c08dd10840a0499fda7b59b407df1c687c422ba78f,82d72d5073c1cba96980316275448afd2b1531b5c30e65c170d4677fa0f12d17,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MINUTE,MINUTE,OpenPLCv2,fold_6,029f1ed8658475be1ecc02d343757520f8ccd2971ec2e3572d94597ca8e27c3f,2a7ee595d735c392c02436607554abc2f8324d868e2c7b91088f2f789cf25ea6,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MINUTE_OF_DT,MINUTE_OF_DT,OpenPLCv2,fold_7,fc57daa4e0bb2f2b5d703d7d6e895c1f0b3f7baf9f41df39d9f6ca9786b62f82,627dc5aad61af8d591f0bba8f991c9c6c26c137e6d6522e03721f3991b211278,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MINUTE_TO_TIME,MINUTE_TO_TIME,OpenPLCv2,fold_8,bd5988968b089fd7a23e971084cd2183c480be9daccd61ad7a34bf16afe12564,069dc2bf709fbf35cea43dd2fd28b01cff1c7958f849fc048fc07bec249a3037,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MIRROR,MIRROR,OpenPLCv2,fold_8,6ce8bdacbc1f6378cf2cbdd719f5405fd89ce5a08d5cab0a1208f17e90778c85,6e2da33e86d087d5f36eb9a3f485b4c2bd2365623f4a130202b02a4dd57b93a1,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MIX,MIX,OpenPLCv2,fold_4,ca2efc6a24f164a52f4b4941424806ae42eb1cadfbf61b7a9e2487e00132d2d8,867a8c101878d213b2f035373d472295ef85e2f01ba2e458c8d35dd8fc5f8a1a,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MODR,MODR,OpenPLCv2,fold_5,1af12e6b1acc520061f4bf43343b41ed44c5ab4b1faba934bd2bc020a6032ef2,643a0f72bdbb26325964327ba2103cf462791e0869dbd8dc4f14b8c5cd511bd4,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MONTH_BEGIN,MONTH_BEGIN,OpenPLCv2,fold_9,d0e468e13efba781e9a223792d81ccf724817b5e32715adad9bc78f65aa1f06b,09c4ce27fad1b4ed18056bbda8224ae804324170c4497f10ac70b4ca7b52ce95,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MONTH_OF_DATE,MONTH_OF_DATE,OpenPLCv2,fold_1,390189889a3edfd71cbd8fea3cc358d79ac5c2a25422bf8ed3d7e75e8f666776,13c41139a7a3bc5322085ce99a85025bb38396723785656935b14cfc8d4f97c1,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MONTH_TO_STRING,MONTH_TO_STRING,OpenPLCv2,fold_9,0bc40f9dc5dc0b3e18a0f4ef448b7a144439a747e81e7642e2c75805c6f9e6b0,a619751bde5ccdaa3b6969a63df227e18c008ab645036026bb1ed825b6e45f0c,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MOON_PHASE,MOON_PHASE,OpenPLCv2,fold_1,e6cc9f6f0eda52cfe7af5ee070cf69fe1618a65c71939eaea40cd248c5756488,be46d1edbb7847a6ce763a7c982ca034e52de28a8fe35d01cfb9f19921843119,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MS_TO_BFT,MS_TO_BFT,OpenPLCv2,fold_3,f671697586b0755d14b33509bc2b09274a5f0bd5fb82daec96c5fdebf8c7a59d,01c1ce6d2aedeb60f41b54aad0a471c061aeb60314565ae254d64c68936289b6,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MS_TO_KMH,MS_TO_KMH,OpenPLCv2,fold_4,0c929f167c8bb8ca4236ccb445044c558899cd94a67063a96b850745fda23c59,a32e898921f4d2b78430ad0be7d12bb669fadc7bc4c1b27be0fb4313205c7ea5,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MULTIME,MULTIME,OpenPLCv2,fold_2,610b8663295059d45ca0c1a34c50f88ad5222a24814dbccd29b18aa938771b1f,2d2b93403dd170d98167f0cf2ae4a4f246b3f43d4f9af0187b9c889ff81cd3b0,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MULTI_IN,MULTI_IN,OpenPLCv2,fold_0,2a2d06e1d7a43752b443e91e3a3a56f59d51ebd8c590a3a372bb326d65565c68,5b401af30c5c03a8b63877d39599e4b9378ea92fe385fef0f7e6700c05bab632,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MUL_ADD,MUL_ADD,OpenPLCv2,fold_6,ef69c43551ca3ebce87c0783c8e9fcf89bf545056404781c79ddfee30525b604,e8bf770f972457e3b9cc568bf566e06c3e16001fb4c5e08743c3f90ff7326c7f,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MUX_2,MUX_2,OpenPLCv2,fold_7,4e49a25a7f0d61fb83baab2b177e0ab2ba9c5b77dfe1a8c71fc31d77f9997b3f,e6c80855bd24376107df91c6fd9c7b3a7cfc82db878cb945d7353e380d1b9a47,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MUX_4,MUX_4,OpenPLCv2,fold_8,86f5202cc9be9a7748e343daa1837926650498c6a6d314b74d49c385636d7467,70ed8e039d70b7be5d92d882495396f6b5a5019ea131f54ae07d7b948a23efa8,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MUX_R2,MUX_R2,OpenPLCv2,fold_5,c8aa06f85b2cdbe5ecf1903b2511b5ee764a41be5024c826fc9c35595b0b146c,d5f47ab440a8e783db69b4e7833003260dee7a7985ff2c04781efb72ebeda9c1,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_MUX_R4,MUX_R4,OpenPLCv2,fold_6,85f2e5254c1dca5b53a9aafd6e7bdb93cc041210cd808d008217b7696168adf8,d817c1eb6c9640a3db95123c8461ce80ac274bba119fa3deaabb4de45dccd2a4,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_M_D,M_D,OpenPLCv2,fold_7,568dc3fb53a5612c9ade626d4a960c5009c28acc9823134db41508def154ec7f,83203fce26cc7267723b6eaf4ac299b9c898a1515479a9440594529a2f003e41,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
